t(ticks) ; nlug ; id_viat ; observ
 3399424 ;    1 ;   12006 ; estacionamento
 3399684 ;    0 ;   12006 ; saida
 3399706 ;    1 ;   12018 ; estacionamento
 3399849 ;    0 ;   12018 ; saida
 3399870 ;    1 ;   11937 ; estacionamento
 3399972 ;    0 ;   11937 ; saida
 3399994 ;    1 ;   11989 ; estacionamento
 3400258 ;    0 ;   11989 ; saida
 3400284 ;    1 ;   12013 ; estacionamento
 3400386 ;    0 ;   12013 ; saida
 3400402 ;    1 ;   12014 ; estacionamento
 3400569 ;    2 ;   12015 ; estacionamento
 3400767 ;    3 ;   12076 ; estacionamento
 3400827 ;    4 ;   11986 ; estacionamento
 3401046 ;    3 ;   12076 ; saida
 3401085 ;    2 ;   12015 ; saida
 3401234 ;    1 ;   11986 ; saida
 3401257 ;    2 ;   11981 ; estacionamento
 3401702 ;    1 ;   11981 ; saida
 3401763 ;    2 ;   12025 ; estacionamento
 3402061 ;    1 ;   12025 ; saida
 3402087 ;    2 ;   12028 ; estacionamento
 3402390 ;    1 ;   12028 ; saida
 3402581 ;    2 ;   12309 ; estacionamento
 3402665 ;    3 ;   12039 ; estacionamento
 3402747 ;    2 ;   12039 ; saida
 3402786 ;    3 ;   12045 ; estacionamento
 3403023 ;    2 ;   12045 ; saida
 3403075 ;    3 ;   12048 ; estacionamento
 3403313 ;    2 ;   12048 ; saida
 3403355 ;    3 ;   11975 ; estacionamento
 3403677 ;    2 ;   11975 ; saida
 3403716 ;    1 ;   12014 ; saida
 3403758 ;    2 ;   12056 ; estacionamento
 3404193 ;    1 ;   12056 ; saida
 3404234 ;    2 ;   12080 ; estacionamento
 3404686 ;    3 ;   11974 ; estacionamento
 3407679 ;    2 ;   11974 ; saida
 3408852 ;    3 ;   12083 ; estacionamento
 3409099 ;    2 ;   12083 ; saida
 3409238 ;    3 ;   12200 ; estacionamento
 3409645 ;    2 ;   12200 ; saida
 3409675 ;    3 ;   12201 ; estacionamento
 3409938 ;    2 ;   12201 ; saida
 3409963 ;    3 ;   12202 ; estacionamento
 3410267 ;    2 ;   12202 ; saida
 3410294 ;    3 ;   12189 ; estacionamento
 3410378 ;    4 ;   12074 ; estacionamento
 3410425 ;    5 ;   12190 ; estacionamento
 3410622 ;    4 ;   12190 ; saida
 3410719 ;    5 ;   12217 ; estacionamento
 3410761 ;    4 ;   12074 ; saida
 3410801 ;    5 ;   12089 ; estacionamento
 3410929 ;    4 ;   12089 ; saida
 3410959 ;    5 ;   12054 ; estacionamento
 3411007 ;    4 ;   12217 ; saida
 3411045 ;    3 ;   12054 ; saida
 3411068 ;    4 ;   12222 ; estacionamento
 3411469 ;    3 ;   12222 ; saida
 3411486 ;    4 ;   12053 ; estacionamento
 3411551 ;    3 ;   12053 ; saida
 3411565 ;    4 ;   12065 ; estacionamento
 3411987 ;    3 ;   12065 ; saida
 3412008 ;    4 ;   12090 ; estacionamento
 3412395 ;    3 ;   12090 ; saida
 3412413 ;    4 ;   12059 ; estacionamento
 3412478 ;    3 ;   12059 ; saida
 3412491 ;    4 ;   12097 ; estacionamento
 3412592 ;    3 ;   12097 ; saida
 3412607 ;    4 ;   12109 ; estacionamento
 3412910 ;    3 ;   12109 ; saida
 3412927 ;    4 ;   12112 ; estacionamento
 3413074 ;    3 ;   12112 ; saida
 3413089 ;    4 ;   12116 ; estacionamento
 3413363 ;    3 ;   12116 ; saida
 3413399 ;    4 ;   12114 ; estacionamento
 3413483 ;    5 ;   12310 ; estacionamento
 3413596 ;    4 ;   12114 ; saida
 3413632 ;    5 ;   12115 ; estacionamento
 3413759 ;    4 ;   12115 ; saida
 3413784 ;    5 ;   12118 ; estacionamento
 3413939 ;    4 ;   12310 ; saida
 3413993 ;    3 ;   12309 ; saida
 3414040 ;    4 ;   12313 ; estacionamento
 3414070 ;    3 ;   12118 ; saida
 3414096 ;    4 ;   12129 ; estacionamento
 3414282 ;    3 ;   12313 ; saida
 3414351 ;    2 ;   12129 ; saida
 3414385 ;    3 ;   12132 ; estacionamento
 3414824 ;    2 ;   12132 ; saida
 3414843 ;    3 ;   12138 ; estacionamento
 3415034 ;    2 ;   12138 ; saida
 3415066 ;    3 ;   12143 ; estacionamento
 3415318 ;    2 ;   12143 ; saida
 3415353 ;    3 ;   12148 ; estacionamento
 3415752 ;    2 ;   12148 ; saida
 3416223 ;    3 ;   12182 ; estacionamento
 3416689 ;    2 ;   12182 ; saida
 3416751 ;    3 ;   11522 ; estacionamento
 3416796 ;    4 ;   12170 ; estacionamento
 3416860 ;    3 ;   11522 ; saida
 3416889 ;    4 ;   12203 ; estacionamento
 3416938 ;    5 ;   12191 ; estacionamento
 3417004 ;    4 ;   12203 ; saida
 3417061 ;    5 ;   12212 ; estacionamento
 3417140 ;    4 ;   12191 ; saida
 3417159 ;    5 ;   12234 ; estacionamento
 3417380 ;    4 ;   12234 ; saida
 3417397 ;    5 ;   12227 ; estacionamento
 3417700 ;    4 ;   12227 ; saida
 3417718 ;    5 ;   12268 ; estacionamento
 3417822 ;    6 ;   12213 ; estacionamento
 3417862 ;    7 ;   12242 ; estacionamento
 3417996 ;    6 ;   12213 ; saida
 3418024 ;    5 ;   12242 ; saida
 3418040 ;    4 ;   12212 ; saida
 3418062 ;    5 ;   12251 ; estacionamento
 3418225 ;    4 ;   12251 ; saida
 3418262 ;    5 ;   12224 ; estacionamento
 3418350 ;    4 ;   12224 ; saida
 3418384 ;    5 ;   12231 ; estacionamento
 3418584 ;    4 ;   12231 ; saida
 3418620 ;    5 ;   12164 ; estacionamento
 3418783 ;    4 ;   12164 ; saida
 3418815 ;    5 ;   12167 ; estacionamento
 3419140 ;    4 ;   12167 ; saida
 3419170 ;    5 ;   12168 ; estacionamento
 3419328 ;    6 ;   11545 ; estacionamento
 3419534 ;    5 ;   12168 ; saida
 3419570 ;    6 ;   12226 ; estacionamento
 3419618 ;    5 ;   11545 ; saida
 3419666 ;    6 ;   11519 ; estacionamento
 3419739 ;    5 ;   12226 ; saida
 3419768 ;    6 ;   12193 ; estacionamento
 3419953 ;    5 ;   11519 ; saida
 3420121 ;    4 ;   12193 ; saida
 3420139 ;    5 ;   12269 ; estacionamento
 3420324 ;    4 ;   12269 ; saida
 3420339 ;    5 ;   12243 ; estacionamento
 3420765 ;    4 ;   12243 ; saida
 3420783 ;    5 ;   12244 ; estacionamento
 3421127 ;    4 ;   12244 ; saida
 3421146 ;    5 ;   12245 ; estacionamento
 3421489 ;    4 ;   12245 ; saida
 3421506 ;    5 ;   12249 ; estacionamento
 3421609 ;    4 ;   12249 ; saida
 3421625 ;    5 ;   12256 ; estacionamento
 3421846 ;    4 ;   12256 ; saida
 3421866 ;    5 ;   12273 ; estacionamento
 3422089 ;    4 ;   12273 ; saida
 3422105 ;    5 ;   12276 ; estacionamento
 3422449 ;    4 ;   12276 ; saida
 3422465 ;    5 ;   12277 ; estacionamento
 3422887 ;    4 ;   12277 ; saida
 3422903 ;    5 ;   12235 ; estacionamento
 3423087 ;    4 ;   12235 ; saida
 3423122 ;    5 ;   12286 ; estacionamento
 3423185 ;    4 ;   12286 ; saida
 3423200 ;    5 ;   12297 ; estacionamento
 3423385 ;    4 ;   12297 ; saida
 3423402 ;    5 ;   12246 ; estacionamento
 3424369 ;    6 ;   12298 ; estacionamento
 3424505 ;    5 ;   12298 ; saida
 3424539 ;    6 ;   12299 ; estacionamento
 3424890 ;    5 ;   12299 ; saida
 3424991 ;    6 ;   12301 ; estacionamento
 3425360 ;    5 ;   12301 ; saida
 3425412 ;    6 ;   12304 ; estacionamento
 3425728 ;    5 ;   12304 ; saida
 3425762 ;    4 ;   12246 ; saida
 3425802 ;    5 ;   12257 ; estacionamento
 3426120 ;    4 ;   12257 ; saida
 3426164 ;    5 ;   12260 ; estacionamento
 3426323 ;    4 ;   12260 ; saida
 3426359 ;    5 ;   12264 ; estacionamento
 3426584 ;    4 ;   12264 ; saida
 3426628 ;    5 ;   12279 ; estacionamento
 3426908 ;    4 ;   12279 ; saida
 3426946 ;    5 ;   12236 ; estacionamento
 3427343 ;    4 ;   12236 ; saida
 3427393 ;    5 ;   12290 ; estacionamento
 3427672 ;    4 ;   12290 ; saida
 3427712 ;    5 ;   12292 ; estacionamento
 3427870 ;    4 ;   12292 ; saida
 3427905 ;    5 ;   12293 ; estacionamento
 3428300 ;    4 ;   12293 ; saida
 3428335 ;    5 ;   12248 ; estacionamento
 3428576 ;    4 ;   12248 ; saida
 3428612 ;    5 ;   12253 ; estacionamento
 3428693 ;    4 ;   12253 ; saida
 3428731 ;    5 ;   12308 ; estacionamento
 3428810 ;    4 ;   12308 ; saida
 3428847 ;    5 ;   12303 ; estacionamento
 3428965 ;    4 ;   12303 ; saida
 3429012 ;    5 ;   12321 ; estacionamento
 3429103 ;    4 ;   12321 ; saida
 3429147 ;    5 ;   12306 ; estacionamento
 3429506 ;    4 ;   12306 ; saida
 3429545 ;    5 ;   12325 ; estacionamento
 3429637 ;    6 ;   12320 ; estacionamento
 3429939 ;    5 ;   12320 ; saida
 3429961 ;    4 ;   12325 ; saida
 3429980 ;    5 ;   12316 ; estacionamento
 3430359 ;    4 ;   12316 ; saida
 3430381 ;    5 ;   12323 ; estacionamento
 3430608 ;    4 ;   12323 ; saida
 3431053 ;    5 ;   12311 ; estacionamento
 3431325 ;    4 ;   12311 ; saida
 3431380 ;    5 ;   12314 ; estacionamento
 3431527 ;    4 ;   12314 ; saida
 3431546 ;    5 ;   12315 ; estacionamento
 3431610 ;    4 ;   12315 ; saida
 3431627 ;    3 ;   12189 ; saida
 3431647 ;    4 ;   12218 ; estacionamento
 3431990 ;    3 ;   12218 ; saida
 3432007 ;    4 ;   12221 ; estacionamento
 3432025 ;    5 ;   12066 ; estacionamento
 3432329 ;    4 ;   12066 ; saida
 3432345 ;    3 ;   12080 ; saida
 3432365 ;    4 ;   11596 ; estacionamento
 3432626 ;    3 ;   11596 ; saida
 3432641 ;    4 ;   11544 ; estacionamento
 3432865 ;    3 ;   11544 ; saida
 3432880 ;    4 ;   12324 ; estacionamento
 3433063 ;    3 ;   12324 ; saida
 3433077 ;    4 ;   11513 ; estacionamento
 3433137 ;    3 ;   11513 ; saida
 3433149 ;    4 ;   11459 ; estacionamento
 3433329 ;    3 ;   11459 ; saida
 3433660 ;    4 ;   12329 ; estacionamento
 3433760 ;    3 ;   12221 ; saida
 3433797 ;    4 ;   12183 ; estacionamento
 3434114 ;    3 ;   12329 ; saida
 3434151 ;    4 ;   12331 ; estacionamento
 3434204 ;    3 ;   12183 ; saida
 3434229 ;    4 ;   12225 ; estacionamento
 3434515 ;    3 ;   12331 ; saida
 3434667 ;    2 ;   12225 ; saida
 3434680 ;    3 ;   12232 ; estacionamento
 3434782 ;    2 ;   12232 ; saida
 3434795 ;    3 ;   12162 ; estacionamento
 3434977 ;    2 ;   12162 ; saida
 3434991 ;    3 ;   12169 ; estacionamento
 3435050 ;    2 ;   12169 ; saida
 3435063 ;    1 ;   12170 ; saida
 3435079 ;    2 ;   12172 ; estacionamento
 3435381 ;    1 ;   12172 ; saida
 3435396 ;    2 ;   12173 ; estacionamento
 3435580 ;    1 ;   12173 ; saida
 3435597 ;    0 ;   12268 ; saida
 3435614 ;    1 ;   12272 ; estacionamento
 3435796 ;    0 ;   12272 ; saida
 3435810 ;    1 ;   12241 ; estacionamento
 3435828 ;    2 ;   12215 ; estacionamento
 3435971 ;    1 ;   12215 ; saida
 3436396 ;    0 ;   12241 ; saida
 3436415 ;    1 ;   12207 ; estacionamento
 3436534 ;    0 ;   12207 ; saida
 3436556 ;    1 ;   12220 ; estacionamento
 3436780 ;    0 ;   12220 ; saida
 3436800 ;    1 ;   11548 ; estacionamento
 3437138 ;    0 ;   11548 ; saida
 3437181 ;    1 ;   12144 ; estacionamento
 3440778 ;    0 ;   12144 ; saida
 3440797 ;    1 ;   12149 ; estacionamento
 3441053 ;    0 ;   12149 ; saida
 3441140 ;    1 ;   12156 ; estacionamento
 3441319 ;    0 ;   12156 ; saida
 3441333 ;    1 ;   12178 ; estacionamento
 3441708 ;    0 ;   12178 ; saida
 3441722 ;    1 ;   12146 ; estacionamento
 3441817 ;    0 ;   12146 ; saida
 3441829 ;    1 ;   12136 ; estacionamento
 3442003 ;    0 ;   12136 ; saida
 3442014 ;    1 ;   12119 ; estacionamento
 3442074 ;    0 ;   12119 ; saida
 3442083 ;    1 ;   12122 ; estacionamento
 3442216 ;    0 ;   12122 ; saida
 3442228 ;    1 ;   12124 ; estacionamento
 3442524 ;    0 ;   12124 ; saida
 3442541 ;    1 ;   12127 ; estacionamento
 3442638 ;    0 ;   12127 ; saida
 3442650 ;    1 ;   12131 ; estacionamento
 3443065 ;    0 ;   12131 ; saida
 3443091 ;    1 ;   12141 ; estacionamento
 3443520 ;    0 ;   12141 ; saida
 3443543 ;    1 ;   12152 ; estacionamento
 3443890 ;    0 ;   12152 ; saida
 3443905 ;    1 ;   12157 ; estacionamento
 3444118 ;    0 ;   12157 ; saida
 3444129 ;    1 ;   12198 ; estacionamento
 3444182 ;    0 ;   12198 ; saida
 3444191 ;    1 ;   12139 ; estacionamento
 3444283 ;    0 ;   12139 ; saida
 3444293 ;    1 ;   12196 ; estacionamento
 3444666 ;    0 ;   12196 ; saida
 3444680 ;    1 ;   12117 ; estacionamento
 3444899 ;    0 ;   12117 ; saida
 3444937 ;    1 ;   12110 ; estacionamento
 3445331 ;    0 ;   12110 ; saida
 3445373 ;    1 ;   12106 ; estacionamento
 3445446 ;    0 ;   12106 ; saida
 3445581 ;    1 ;   12107 ; estacionamento
 3446016 ;    0 ;   12107 ; saida
 3446260 ;    1 ;   12104 ; estacionamento
 3446426 ;    0 ;   12104 ; saida
 3446462 ;    1 ;   12307 ; estacionamento
 3446625 ;    0 ;   12307 ; saida
 3446658 ;    1 ;   11601 ; estacionamento
 3446736 ;    0 ;   11601 ; saida
 3446915 ;    1 ;   11535 ; estacionamento
 3447041 ;    2 ;   12328 ; estacionamento
 3447177 ;    1 ;   11535 ; saida
 3447479 ;    0 ;   12328 ; saida
 3447492 ;    1 ;   11604 ; estacionamento
 3447548 ;    0 ;   11604 ; saida
 3447557 ;    1 ;   11611 ; estacionamento
 3447652 ;    0 ;   11611 ; saida
 3447664 ;    1 ;   11622 ; estacionamento
 3447840 ;    0 ;   11622 ; saida
 3447852 ;    1 ;   11626 ; estacionamento
 3447985 ;    0 ;   11626 ; saida
 3447997 ;    1 ;   11627 ; estacionamento
 3448050 ;    0 ;   11627 ; saida
 3448062 ;    1 ;   11634 ; estacionamento
 3448394 ;    0 ;   11634 ; saida
 3448406 ;    1 ;   11561 ; estacionamento
 3448507 ;    0 ;   11561 ; saida
 3448521 ;    1 ;   11566 ; estacionamento
 3448868 ;    0 ;   11566 ; saida
 3449693 ;    1 ;   12150 ; estacionamento
 3449864 ;    0 ;   12150 ; saida
 3451179 ;    1 ;   11573 ; estacionamento
 3451297 ;    0 ;   11573 ; saida
 3453182 ;    1 ;   11540 ; estacionamento
 3453264 ;    0 ;   11540 ; saida
 3453424 ;    1 ;   11541 ; estacionamento
 3453563 ;    0 ;   11541 ; saida
 3453588 ;    1 ;   11553 ; estacionamento
 3453741 ;    0 ;   11553 ; saida
 3453766 ;    1 ;   11547 ; estacionamento
 3454008 ;    0 ;   11547 ; saida
 3454040 ;    1 ;   11599 ; estacionamento
 3454145 ;    0 ;   11599 ; saida
 3454171 ;    1 ;   11606 ; estacionamento
 3454475 ;    0 ;   11606 ; saida
 3454875 ;    1 ;   11574 ; estacionamento
 3454981 ;    0 ;   11574 ; saida
 3455303 ;    1 ;   12339 ; estacionamento
 3455495 ;    0 ;   12339 ; saida
 3455561 ;    1 ;   12427 ; estacionamento
 3455753 ;    0 ;   12427 ; saida
 3455809 ;    1 ;   12356 ; estacionamento
 3456241 ;    0 ;   12356 ; saida
 3456290 ;    1 ;   12359 ; estacionamento
 3456676 ;    0 ;   12359 ; saida
 3456709 ;    1 ;   12360 ; estacionamento
 3456818 ;    0 ;   12360 ; saida
 3456878 ;    1 ;   12361 ; estacionamento
 3457308 ;    0 ;   12361 ; saida
 3457371 ;    1 ;   12333 ; estacionamento
 3457820 ;    0 ;   12333 ; saida
 3457876 ;    1 ;   12344 ; estacionamento
 3458055 ;    0 ;   12344 ; saida
 3458069 ;    1 ;   12348 ; estacionamento
 3458241 ;    0 ;   12348 ; saida
 3458277 ;    1 ;   11539 ; estacionamento
 3458929 ;    0 ;   11539 ; saida
 3458982 ;    1 ;   11587 ; estacionamento
 3459147 ;    0 ;   11587 ; saida
 3459526 ;    1 ;   11624 ; estacionamento
 3459838 ;    0 ;   11624 ; saida
 3459889 ;    1 ;   11625 ; estacionamento
 3460279 ;    0 ;   11625 ; saida
 3460319 ;    1 ;   12354 ; estacionamento
 3460435 ;    0 ;   12354 ; saida
 3460477 ;    1 ;   12353 ; estacionamento
 3460869 ;    0 ;   12353 ; saida
 3460917 ;    1 ;   12379 ; estacionamento
 3461109 ;    0 ;   12379 ; saida
 3461151 ;    1 ;   12350 ; estacionamento
 3461581 ;    0 ;   12350 ; saida
 3461621 ;    1 ;   12351 ; estacionamento
 3461966 ;    0 ;   12351 ; saida
 3462006 ;    1 ;   12337 ; estacionamento
 3462075 ;    0 ;   12337 ; saida
 3462116 ;    1 ;   12336 ; estacionamento
 3462307 ;    0 ;   12336 ; saida
 3462356 ;    1 ;   12341 ; estacionamento
 3462585 ;    0 ;   12341 ; saida
 3462622 ;    1 ;   12382 ; estacionamento
 3462726 ;    0 ;   12382 ; saida
 3462768 ;    1 ;   11560 ; estacionamento
 3462893 ;    0 ;   11560 ; saida
 3462930 ;    1 ;   11577 ; estacionamento
 3463079 ;    0 ;   11577 ; saida
 3464064 ;    1 ;   11615 ; estacionamento
 3464123 ;    0 ;   11615 ; saida
 3464139 ;    1 ;   11623 ; estacionamento
 3464271 ;    0 ;   11623 ; saida
 3464285 ;    1 ;   11576 ; estacionamento
 3464881 ;    2 ;   11612 ; estacionamento
 3465008 ;    1 ;   11612 ; saida
 3465241 ;    2 ;   12428 ; estacionamento
 3465343 ;    1 ;   11576 ; saida
 3465464 ;    2 ;   11585 ; estacionamento
 3465598 ;    1 ;   12428 ; saida
 3465639 ;    2 ;   12396 ; estacionamento
 3465681 ;    3 ;   11610 ; estacionamento
 3465803 ;    2 ;   11610 ; saida
 3465973 ;    1 ;   12396 ; saida
 3466076 ;    2 ;   11551 ; estacionamento
 3466522 ;    1 ;   11551 ; saida
 3466562 ;    2 ;   11636 ; estacionamento
 3466623 ;    1 ;   11636 ; saida
 3466651 ;    2 ;   11640 ; estacionamento
 3466790 ;    1 ;   11640 ; saida
 3466817 ;    2 ;   11641 ; estacionamento
 3467200 ;    1 ;   11641 ; saida
 3467226 ;    0 ;   11585 ; saida
 3467349 ;    1 ;   11593 ; estacionamento
 3467649 ;    0 ;   11593 ; saida
 3471546 ;    1 ;   11582 ; estacionamento
 3471629 ;    2 ;   12343 ; estacionamento
 3471683 ;    1 ;   11582 ; saida
 3471820 ;    2 ;   11643 ; estacionamento
 3473992 ;    3 ;   12358 ; estacionamento
 3474154 ;    2 ;   11643 ; saida
 3474239 ;    3 ;   12367 ; estacionamento
 3474320 ;    2 ;   12358 ; saida
 3474592 ;    1 ;   12367 ; saida
 3474637 ;    2 ;   12398 ; estacionamento
 3474785 ;    1 ;   12398 ; saida
 3474819 ;    2 ;   12401 ; estacionamento
 3474999 ;    1 ;   12401 ; saida
 3475029 ;    2 ;   11563 ; estacionamento
 3475332 ;    1 ;   11563 ; saida
 3475418 ;    2 ;   11555 ; estacionamento
 3475648 ;    1 ;   11555 ; saida
 3476014 ;    2 ;   12390 ; estacionamento
 3476259 ;    1 ;   12343 ; saida
 3476372 ;    2 ;   11565 ; estacionamento
 3476486 ;    1 ;   12390 ; saida
 3476592 ;    2 ;   11693 ; estacionamento
 3476791 ;    1 ;   11693 ; saida
 3476844 ;    2 ;   11662 ; estacionamento
 3476921 ;    3 ;   12364 ; estacionamento
 3477008 ;    2 ;   12364 ; saida
 3477032 ;    3 ;   12377 ; estacionamento
 3477459 ;    2 ;   12377 ; saida
 3477472 ;    3 ;   12373 ; estacionamento
 3477527 ;    2 ;   12373 ; saida
 3477537 ;    3 ;   12335 ; estacionamento
 3477815 ;    4 ;   11744 ; estacionamento
 3477858 ;    5 ;   12397 ; estacionamento
 3478087 ;    4 ;   12397 ; saida
 3478073 ;    5 ;   12368 ; estacionamento
 3478187 ;    4 ;   11744 ; saida
 3478228 ;    5 ;   12429 ; estacionamento
 3478429 ;    4 ;   12368 ; saida
 3478473 ;    5 ;   12365 ; estacionamento
 3478544 ;    4 ;   12365 ; saida
 3478563 ;    3 ;   12335 ; saida
 3478583 ;    4 ;   12432 ; estacionamento
 3478807 ;    3 ;   12432 ; saida
 3478835 ;    4 ;   12431 ; estacionamento
 3478867 ;    3 ;   12429 ; saida
 3478911 ;    2 ;   11565 ; saida
 3478986 ;    1 ;   12431 ; saida
 3479156 ;    2 ;   11679 ; estacionamento
 3479244 ;    3 ;   11659 ; estacionamento
 3479649 ;    2 ;   11659 ; saida
 3479731 ;    1 ;   11662 ; saida
 3479775 ;    2 ;   11713 ; estacionamento
 3479835 ;    3 ;   11680 ; estacionamento
 3480064 ;    2 ;   11713 ; saida
 3480237 ;    1 ;   11680 ; saida
 3480282 ;    2 ;   11681 ; estacionamento
 3480669 ;    1 ;   11681 ; saida
 3480708 ;    2 ;   11683 ; estacionamento
 3480858 ;    1 ;   11683 ; saida
 3480894 ;    2 ;   11684 ; estacionamento
 3481321 ;    1 ;   11684 ; saida
 3481366 ;    2 ;   11653 ; estacionamento
 3481633 ;    1 ;   11653 ; saida
 3481661 ;    0 ;   11679 ; saida
 3481689 ;    1 ;   11632 ; estacionamento
 3481795 ;    0 ;   11632 ; saida
 3481826 ;    1 ;   11647 ; estacionamento
 3482173 ;    0 ;   11647 ; saida
 3483066 ;    1 ;   11696 ; estacionamento
 3483130 ;    0 ;   11696 ; saida
 3483146 ;    1 ;   11584 ; estacionamento
 3483479 ;    0 ;   11584 ; saida
 3483494 ;    1 ;   11759 ; estacionamento
 3483789 ;    0 ;   11759 ; saida
 3483802 ;    1 ;   12399 ; estacionamento
 3484175 ;    0 ;   12399 ; saida
 3484190 ;    1 ;   11575 ; estacionamento
 3484562 ;    0 ;   11575 ; saida
 3484579 ;    1 ;   11702 ; estacionamento
 3484790 ;    2 ;   11715 ; estacionamento
 3484853 ;    1 ;   11715 ; saida
 3484871 ;    2 ;   11740 ; estacionamento
 3485043 ;    1 ;   11740 ; saida
 3485061 ;    2 ;   11748 ; estacionamento
 3485354 ;    1 ;   11748 ; saida
 3485613 ;    2 ;   11578 ; estacionamento
 3485681 ;    1 ;   11578 ; saida
 3485701 ;    2 ;   11635 ; estacionamento
 3485875 ;    1 ;   11635 ; saida
 3485894 ;    2 ;   11703 ; estacionamento
 3486114 ;    1 ;   11703 ; saida
 3486162 ;    2 ;   11709 ; estacionamento
 3486595 ;    1 ;   11709 ; saida
 3486632 ;    2 ;   11642 ; estacionamento
 3486860 ;    1 ;   11642 ; saida
 3486901 ;    2 ;   11710 ; estacionamento
 3487290 ;    1 ;   11710 ; saida
 3487536 ;    2 ;   11666 ; estacionamento
 3487894 ;    1 ;   11666 ; saida
 3487987 ;    2 ;   12407 ; estacionamento
 3488181 ;    1 ;   12407 ; saida
 3488210 ;    2 ;   12402 ; estacionamento
 3488630 ;    1 ;   12402 ; saida
 3488845 ;    2 ;   12387 ; estacionamento
 3488944 ;    1 ;   12387 ; saida
 3489005 ;    2 ;   11646 ; estacionamento
 3489182 ;    1 ;   11646 ; saida
 3489228 ;    2 ;   11649 ; estacionamento
 3489283 ;    1 ;   11649 ; saida
 3489310 ;    2 ;   11645 ; estacionamento
 3489403 ;    1 ;   11645 ; saida
 3489559 ;    2 ;   11655 ; estacionamento
 3489697 ;    1 ;   11655 ; saida
 3489973 ;    2 ;   12409 ; estacionamento
 3490212 ;    1 ;   12409 ; saida
 3490279 ;    2 ;   12438 ; estacionamento
 3490434 ;    1 ;   12438 ; saida
 3490486 ;    2 ;   12445 ; estacionamento
 3490792 ;    1 ;   12445 ; saida
 3490833 ;    2 ;   12475 ; estacionamento
 3490904 ;    3 ;   11631 ; estacionamento
 3491022 ;    2 ;   12475 ; saida
 3491251 ;    3 ;   12451 ; estacionamento
 3491297 ;    2 ;   11631 ; saida
 3491332 ;    3 ;   11630 ; estacionamento
 3491442 ;    2 ;   11630 ; saida
 3491473 ;    3 ;   11762 ; estacionamento
